DocID,FilerName,MemberName,Sate,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500018793,Dana Rohrabacher,"Rohrabacher, Dana",CA,48,2018,"Paris, France",Original,2/22/2018,2/25/2018,Organization of Iranian American Communities
500018794,Joshua Woodward,"Walker, Mark",NC,6,2018,"Clewiston, FL",Original,2/21/2018,2/23/2018,"South Florida Agricultural Foundation, Inc"
500018794,Joshua Woodward,"Walker, Mark",NC,6,2018,"West Palm Beach, FL",Original,2/21/2018,2/23/2018,"South Florida Agricultural Foundation, Inc"
500018795,Michael Richards,"Olson, Pete",TX,22,2018,"New Orleans, LA",Original,2/21/2018,2/23/2018,ACT | App Association
500018796,Lori Prater,"Kelly, Mike",PA,3,2018,"Ft. Lauderdale, FL",Original,2/22/2018,2/25/2018,Information Technology and Innovation Foundation
500018797,Rachel Appleton,"Kilmer, Derek",WA,6,2018,"Ft. Lauderdale, FL",Original,2/22/2018,2/25/2018,Information Technology and Innovation Foundation
500018798,Andrew Gradison,"Smith, Jason",MO,8,2018,"New Orleans, LA",Original,2/21/2018,2/23/2018,ACT | App Association
500018799,Austin Bray,"Brady, Kevin",TX,8,2018,"Los Angeles, CA",Original,2/22/2018,2/24/2018,Alliance to Save Energy
500018800,David McKinley,"McKinley, David",WV,1,2018,"Jerusalem, Israel",Original,2/18/2018,2/26/2018,Proclaiming Justice to the Nations
500018801,Daniel Arriaga,"Bonamici, Suzanne",OR,1,2018,"New Orleans, LA",Original,2/21/2018,2/23/2018,ACT | The App Association
500018802,Ethan Abner,"Rooney, Thomas",FL,17,2018,"Los Angeles, CA",Original,2/22/2018,2/23/2018,Alliance to Save Energy
