DocID,FilerName,MemberName,Sate,District,Year,Destination,Filing Type,Departure Date,Return Date,Travel Sponsor
500007402,Rebekah Solem,"Peterson, Collin",MN,7,2012,"New York City, NY",Original,3/2/2012,3/2/2012,The Depository Trust & Clearing Corporation
500007403,Holt Lackey,"Smith, Lamar",TX,21,2012,"Houston, TX",Original,2/23/2012,2/24/2012,"Sutherland Asbill & Brennan, LLP."
500007404,Jeremy Haldeman,"Berman, Howard L.",CA,28,2012,"Liberia, Costa Rica",Original,2/17/2012,2/23/2012,International Conservation Caucus Foundation & U.S. Fish and Wildlife Service
500007404,Jeremy Haldeman,"Berman, Howard L.",CA,28,2012,"San Jose, Costa Rica",Original,2/17/2012,2/23/2012,International Conservation Caucus Foundation & U.S. Fish and Wildlife Service
500007405,Andrew Adair,"McDermott, Jim",WA,7,2012,"Las Vegas, NV",Original,2/20/2012,2/22/2012,HIMSS
500007406,Jan Schakowsky,"Schakowsky, Janice",IL,9,2012,"San Diego, CA",Original,2/18/2012,2/21/2012,The Aspen Institute Congressional Program
500007407,Edwin Elfmann,"King, Steve",IA,4,2012,"New York City, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation
500007408,John Busovsky,"Thompson, Glenn",PA,5,2012,"Liberia, Costa Rica",Original,2/17/2012,2/23/2012,International Conservation Caucus Foundation
500007408,John Busovsky,"Thompson, Glenn",PA,5,2012,"San Jose, Costa Rica",Original,2/17/2012,2/23/2012,International Conservation Caucus Foundation
500007409,Carla McGarvey,"Thompson, Mike",CA,5,2012,"Las Vegas, NV",Original,2/20/2012,2/23/2012,Healthcare Information and Management Systems Society (HIMSS)
500007410,Donna F. Edwards,"Edwards, Donna F.",MD,4,2012,"Jerusalem, Israel",Original,2/17/2012,2/24/2012,J St. Education Fund and Women Donor's Network
500007411,Joshua Willis,"Aderholt, Robert",AL,4,2012,"Liberia, Costa Rica",Original,2/17/2012,2/23/2012,ICCF and US Fish and Wildlife Service
500007411,Joshua Willis,"Aderholt, Robert",AL,4,2012,"San Jose, Costa Rica",Original,2/17/2012,2/23/2012,ICCF and US Fish and Wildlife Service
500007414,Kerry Donnelly,"Grimm, Michael G.",NY,11,2012,"Liberia, Costa Rica",Original,2/17/2012,2/23/2012,ICCF and U.S. Fish and Wildlife Service
500007414,Kerry Donnelly,"Grimm, Michael G.",NY,11,2012,"San Jose, Costa Rica",Original,2/17/2012,2/23/2012,ICCF and U.S. Fish and Wildlife Service
500007415,Michelle Bachmann,"Bachmann, Michele",MN,6,2012,"Santa Barbara, CA",Original,2/23/2012,2/25/2012,Young America's Foundation
500007416,Rochelle S. Dornatt,"Farr, Sam",CA,20,2012,"Liberia, Costa Rica",Amendment,2/17/2012,2/23/2012,"International Conservation Caucus Foundation, and U.S. Fish and Wildlife Service"
500007416,Rochelle S. Dornatt,"Farr, Sam",CA,20,2012,"San Jose, Costa Rica",Amendment,2/17/2012,2/23/2012,"International Conservation Caucus Foundation, and U.S. Fish and Wildlife Service"
500007417,Gwen Moore,"Moore, Gwen",WI,4,2012,"Israel, Jerusalem",Original,2/17/2012,2/24/2012,J Street Fund (JSEF) and Women's Donors network (WDN)
500007418,Christopher Ogilvie,"Peterson, Collin",MN,7,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust & Clearing Corp.
500007419,Jerrold Nadler,"Nadler, Jerrold",NY,10,2012,"Tel Aviv, Israel",Original,2/18/2012,2/26/2012,"Jewish Community Relations Council of New York, Inc. (JCRC)"
500007420,Ahmed R. Bhadelia,"Honda, Michael M.",CA,17,2012,"Las Vegas, NV",Original,2/20/2012,2/23/2012,Healthcare Information and Management Systems Society (HIMSS)
500007421,Thomas McDaniels,"Wilson, Frederica",FL,24,2012,"Key Largo, FL",Original,1/19/2012,1/23/2012,The Everglades Foundation
500007421,Thomas McDaniels,"Wilson, Frederica",FL,24,2012,"Miami, FL",Original,1/19/2012,1/23/2012,The Everglades Foundation
500007422,Nick Choate,"Costa, Jim",CA,16,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation
500007423,Elliot L. Engel,"Engel, Eliot",NY,16,2012,"Tel Aviv, Israel",Original,2/18/2012,2/26/2012,JCRC and International Committee for the Preservation of Har Hazeitim
500007425,Helen Mitchell,"Davis, Danny",IL,7,2012,"Los Angeles, CA",Original,2/20/2012,2/22/2012,"Fathers and Families Coalition of America, Inc."
500007427,Eric E. Bohl,"Hartzler, Vicky",MO,4,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation
500007428,Bradley Gentile,"Gibson, Christopher P.",NY,19,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation (DTCC)
500007429,Adam Elias,"Owens, William L.",NY,21,2012,"New York, NY",Amendment,3/2/2012,3/4/2012,DTCC
500007430,Carrie Vicenta Meadows,"Goodlatte, Bob",VA,6,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation
500007431,Jonathan Porter,"Lucas, Frank",OK,3,2012,"New York, NY",Original,3/2/2012,3/2/2012,The Depository Trust & Clearing Corporation
500007432,Matthew G. Perin,"Lucas, Frank",OK,3,2012,"New York City, NY",Original,3/2/2012,3/2/2012,Depository Trust & Clearing Corporation
500007433,Ryan McKee,"Lucas, Frank",OK,3,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearing Corporation
500007434,Tamara Hinton,"Lucas, Frank",OK,3,2012,"New York City, NY",Original,3/2/2012,3/4/2012,Depository Trust & Clearing Corporation
500007435,Collin C. Peterson,"Peterson, Collin",MN,7,2012,"Minneapolis, MN",Original,3/3/2012,3/5/2012,National Farmers Union (NFU)
500007435,Collin C. Peterson,"Peterson, Collin",MN,7,2012,"Omaha, NE",Original,3/3/2012,3/5/2012,National Farmers Union (NFU)
500007436,Keenan Austin,"Wilson, Frederica",FL,24,2012,"New York, NY",Original,1/18/2012,1/19/2012,The Humpty Dumpty Institute (HDI) and United Nations Foundation (UNF)
500007437,Scott Luginbill,"Hultgren, Randy",IL,14,2012,"New York, NY",Original,3/2/2012,3/2/2012,The Depository Trust & Clearing Corporation
500007438,Cedric Richmond,"Richmond, Cedric",LA,2,2012,"Orlando, FL",Original,3/8/2012,3/9/2012,Maritime Trades Department (AFL-CIO)
500007439,Maryam S. Brown,"Upton, Fred",MI,6,2012,"Houston, TX",Original,3/5/2012,3/5/2012,"IHS, Inc."
500007440,Amirah S. Salaam,"Payne, Donald M.",NJ,10,2012,"Ankara, Turkey",Original,2/9/2012,2/15/2012,Turkish Coalition of America
500007440,Amirah S. Salaam,"Payne, Donald M.",NJ,10,2012,"Istanbul, Turkey",Original,2/9/2012,2/15/2012,Turkish Coalition of America
500007444,Christopher Jones,"Crawford, Eric",AR,1,2012,"New York, NY",Original,3/5/2012,3/6/2012,The Depository Trust and Clearing Cooperation
500007445,Joseph Sheehy,"Napolitano, Grace",CA,32,2012,"New York, NY",Original,3/15/2012,3/18/2012,The Humpty Dumpty Institute (HDI) and the United Nations Foundation (UNF)
500007446,Jeremy Scott Petersen,"Cardoza, Dennis A.",CA,18,2012,"New York, NY",Original,3/2/2012,3/2/2012,Depository Trust and Clearinghouse Corp
500007447,Jeb Hensarling,"Hensarling, Jeb",TX,5,2012,"Jacksonville, FL",Original,3/8/2012,3/9/2012,The American Enterprise Institute
500007447,Jeb Hensarling,"Hensarling, Jeb",TX,5,2012,"Sea Island, GA",Original,3/8/2012,3/9/2012,The American Enterprise Institute
500007448,Steve King,"King, Steve",IA,4,2012,"Palm Beach, FL",Original,3/8/2012,3/9/2012,Club for Growth
500007449,David Schweikert,"Schweikert, David",AZ,6,2012,"Palm Beach, FL",Original,3/8/2012,3/10/2012,Club for Growth
500007450,Jim Jordan,"Jordan, Jim",OH,4,2012,"Palm Beach, FL",Original,3/8/2012,3/9/2012,Club for Growth
500007451,Jim Jordan,"Jordan, Jim",OH,4,2012,"Houston, TX",Original,3/9/2012,3/10/2012,Council for National Policy
500007452,Devin Nunes,"Nunes, Devin",CA,22,2012,"Sea Island, GA",Original,3/8/2012,3/11/2012,American Enterprise Institute
500007453,Rebecca Shaw,"Gibson, Christopher P.",NY,19,2012,"New York, NY",Original,3/2/2012,3/2/2012,The Depository Trust and Clearing Corporation (DTCC)
500007454,Marsha Blackburn,"Blackburn, Marsha",TN,7,2012,"Sea Island, GA",Original,3/9/2012,3/10/2012,The American Enterprise Institute (AEI)
500007455,Tim Scott,"Scott, Tim",SC,1,2012,"Sea Island, GA",Original,3/9/2012,3/11/2012,The American Enterprise Institute
500007456,Robert E. Andrews,"Andrews, Robert E.",NJ,1,2012,"Jacksonville, FL",Original,3/9/2012,3/11/2012,The American Enterprise Institute
500007456,Robert E. Andrews,"Andrews, Robert E.",NJ,1,2012,"Sea Island, GA",Original,3/9/2012,3/11/2012,The American Enterprise Institute
500007457,Tom Graves,"Graves, Tom",GA,14,2012,"Palm Beach, FL",Original,3/8/2012,3/10/2012,Club for Growth
500007458,Tim Scott,"Scott, Tim",SC,1,2012,"Palm Beach, FL",Original,3/8/2012,3/9/2012,Club for Growth
500007459,Jeff Flake,"Flake, Jeff",AZ,6,2012,"Palm Beach, FL",Original,3/8/2012,3/11/2012,Club for Growth
500007461,Jim Cooper,"Cooper, Jim",TN,5,2012,"Brunswick, GA",Original,3/8/2012,3/11/2012,The American Enterprise Institute
500007461,Jim Cooper,"Cooper, Jim",TN,5,2012,"Jacksonville, FL",Original,3/8/2012,3/11/2012,The American Enterprise Institute
500007462,Paul Broun,"Broun, Paul C.",GA,10,2012,"Palm Beach, FL",Original,3/8/2012,3/11/2012,Club for Growth
500007463,Kara Spencer,"McIntyre, Mike",NC,7,2012,"New York City, NY",Original,3/15/2012,3/16/2012,The Humpty Dumpty Institute (HDI) and United Nations Foundation (UNF)
500007464,Bruce Braley,"Braley, Bruce L.",IA,1,2012,"Hagatna, Guam",Original,3/9/2012,3/15/2012,The Greatest Generation Foundation
500007464,Bruce Braley,"Braley, Bruce L.",IA,1,2012,"Iwo Jima, Japan",Original,3/9/2012,3/15/2012,The Greatest Generation Foundation
500007464,Bruce Braley,"Braley, Bruce L.",IA,1,2012,"Los Angeles, CA",Original,3/9/2012,3/15/2012,The Greatest Generation Foundation
500007465,Blair Bjellos,"Poe, Ted",TX,2,2012,"New York, NY",Original,3/15/2012,3/18/2012,The Humpty Dumpty Institute
500007466,Tera Dahl,"Bachmann, Michele",MN,6,2012,"Abuja, Nigeria",Original,3/10/2012,3/16/2012,Christian Association of Nigeria (CAN)
500007467,Jim Costa,"Costa, Jim",CA,16,2012,"Brussels, Belgium",Original,3/13/2012,3/17/2012,Transatlantic Policy Network
500007467,Jim Costa,"Costa, Jim",CA,16,2012,"Strasbourg, France",Original,3/13/2012,3/17/2012,Transatlantic Policy Network
500007468,Rebecca Ulrich,"Duncan, Jeff",SC,3,2012,"New York, NY",Original,3/15/2012,3/16/2012,The Humpty Dumpty Institute (HDI) and United Nations Foundation (UNF)
500007469,Kristine Michalson,"Lamborn, Doug",CO,5,2012,"New York, NY",Original,3/15/2012,3/16/2012,Humpty Dumpty Institute
500007470,Algene T. Sajery,"Berman, Howard L.",CA,28,2012,"New York, NY",Original,3/15/2012,3/16/2012,United Nations Foundation and The Humpty Dumpty Institute
500007471,Kelly Stone,"McCollum, Betty",MN,4,2012,"New York City, NY",Original,3/15/2012,3/16/2012,Humpty Dumpty Institute and the United Nations Foundation
500007472,Paul Balzano,"Conaway, K.",TX,11,2012,"New York City, NY",Original,3/2/2012,3/2/2012,The Depository Trust & Clearing Corporation (DTCC)
500007473,Jason Lemons,"McDermott, Jim",WA,7,2012,"New York, NY",Original,3/15/2012,3/16/2012,Humpty Dumpty Institute and United Nations Fund
500007475,Ellen Y Dargie,"Whitfield, Ed",KY,1,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007475,Ellen Y Dargie,"Whitfield, Ed",KY,1,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007475,Ellen Y Dargie,"Whitfield, Ed",KY,1,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007475,Ellen Y Dargie,"Whitfield, Ed",KY,1,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007476,Laura Finch,"Hultgren, Randy",IL,14,2012,"New York, NY",Original,3/15/2012,3/16/2012,The Humpty Dumpty Institute (HDI) and United Nations Foundation
500007478,Adam Hepburn,"Hanna, Richard L.",NY,22,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007478,Adam Hepburn,"Hanna, Richard L.",NY,22,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007478,Adam Hepburn,"Hanna, Richard L.",NY,22,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007478,Adam Hepburn,"Hanna, Richard L.",NY,22,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007479,"John ""Mick"" Mulvaney","Mulvaney, Mick",SC,5,2012,"Philadelphia, PA",Original,1/25/2012,1/27/2012,Heritage Foundation
500007481,Mary Hiratsuka,"Young, Don",AK,0,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007481,Mary Hiratsuka,"Young, Don",AK,0,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007481,Mary Hiratsuka,"Young, Don",AK,0,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007481,Mary Hiratsuka,"Young, Don",AK,0,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007482,Ed Perlmutter,"Perlmutter, Ed",CO,7,2012,"Iwo Jima, Japan",Original,3/9/2012,3/15/2012,The Greatest Generations Foundation
500007482,Ed Perlmutter,"Perlmutter, Ed",CO,7,2012,"Los Angeles, CA",Original,3/9/2012,3/15/2012,The Greatest Generations Foundation
500007482,Ed Perlmutter,"Perlmutter, Ed",CO,7,2012,"Tamuning, Guam",Original,3/9/2012,3/15/2012,The Greatest Generations Foundation
500007483,Hillary Moffett,"Boren, Dan",OK,2,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007483,Hillary Moffett,"Boren, Dan",OK,2,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007483,Hillary Moffett,"Boren, Dan",OK,2,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007483,Hillary Moffett,"Boren, Dan",OK,2,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007484,David Sayers,"Forbes, J. Randy",VA,4,2012,"San Francisco, CA",Original,3/22/2012,3/25/2012,Pacific Forum CSIS
500007485,Joseph Howell,"Burton, Dan",IN,5,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007485,Joseph Howell,"Burton, Dan",IN,5,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007485,Joseph Howell,"Burton, Dan",IN,5,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007485,Joseph Howell,"Burton, Dan",IN,5,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007486,Ashley Shillingsburg,"Brady, Robert",PA,1,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007486,Ashley Shillingsburg,"Brady, Robert",PA,1,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007486,Ashley Shillingsburg,"Brady, Robert",PA,1,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007486,Ashley Shillingsburg,"Brady, Robert",PA,1,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007487,Joe Millado,"Stearns, Cliff",FL,6,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007487,Joe Millado,"Stearns, Cliff",FL,6,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007487,Joe Millado,"Stearns, Cliff",FL,6,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007487,Joe Millado,"Stearns, Cliff",FL,6,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007488,Thomas Divine,"Olson, Pete",TX,22,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007488,Thomas Divine,"Olson, Pete",TX,22,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007488,Thomas Divine,"Olson, Pete",TX,22,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007488,Thomas Divine,"Olson, Pete",TX,22,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007489,Scott Petersen,"Cardoza, Dennis A.",CA,18,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007489,Scott Petersen,"Cardoza, Dennis A.",CA,18,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007489,Scott Petersen,"Cardoza, Dennis A.",CA,18,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007489,Scott Petersen,"Cardoza, Dennis A.",CA,18,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007490,Jonathan Nabavi,"King, Steve",IA,4,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007490,Jonathan Nabavi,"King, Steve",IA,4,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007490,Jonathan Nabavi,"King, Steve",IA,4,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007490,Jonathan Nabavi,"King, Steve",IA,4,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007491,Loren Aho,"Richardson, Laura",CA,37,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007491,Loren Aho,"Richardson, Laura",CA,37,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007491,Loren Aho,"Richardson, Laura",CA,37,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007491,Loren Aho,"Richardson, Laura",CA,37,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007492,Elizabeth M Hoffman,"Carter, John",TX,31,2012,"New York City, NY",Original,3/15/2012,3/16/2012,Humpty Dumpty Institute and United Nations Foundation
500007493,Austin Carson,"Broun, Paul C.",GA,10,2012,"Ankara, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007493,Austin Carson,"Broun, Paul C.",GA,10,2012,"Istanbul, Turkey",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007493,Austin Carson,"Broun, Paul C.",GA,10,2012,"Ohrid, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007493,Austin Carson,"Broun, Paul C.",GA,10,2012,"Skopje, Macedonia",Original,3/9/2012,3/18/2012,Turkish Coalition of America
500007494,Adam Howard,"Turner, Michael",OH,10,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007494,Adam Howard,"Turner, Michael",OH,10,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007495,Paul Berkowitz,"Rohrabacher, Dana",CA,48,2012,"Berlin, Germany",Original,3/29/2012,4/2/2012,Aspen Institute Germany
500007497,Jamieson Brown,"Hall, Ralph M.",TX,4,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007497,Jamieson Brown,"Hall, Ralph M.",TX,4,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007498,Jason G. Everett,"Conyers, John",MI,13,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007498,Jason G. Everett,"Conyers, John",MI,13,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007499,Earl Blumenauer,"Blumenauer, Earl",OR,3,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/8/2012,The Aspen Institute Congressional Program
500007500,Diana DeGette,"DeGette, Diana",CO,1,2012,"Sao Paulo, Brazil",Original,3/29/2012,4/5/2012,The Aspen Institute Congressional Program
500007501,Stephanie Hammond,"Franks, Trent",AZ,8,2012,"New York City, NY",Original,3/15/2012,3/17/2012,The Humpty Dumpty Institute and the United Nations Foundation
500007502,Phillip S. Barnett,"Waxman, Henry A.",CA,33,2012,"Princeton, NJ",Original,4/4/2012,4/4/2012,"Woodrow Wilson School, Princeton University"
500007503,Gwendolynne S. Moore,"Moore, Gwen",WI,4,2012,"Burlington, VT",Original,4/5/2012,4/6/2012,New England Educational Opportunity Association (NEOA)
500007504,Stephanie Hammond,"Franks, Trent",AZ,8,2012,"New York, NY",Original,3/15/2012,3/17/2012,The Humpty Dumpty Institute and the United Nations Foundation
500007505,Alyssa Dack,"McIntyre, Mike",NC,7,2012,"Richmond, VA",Original,4/12/2012,4/12/2012,Civil War Trust
500007506,Genevieve Fugere,"McIntyre, Mike",NC,7,2012,"Richmond, VA",Original,4/13/2012,4/13/2012,Civil War Trust
500007508,Hector Arguello,"Rivera, David",FL,25,2012,"Richmond, VA",Original,4/12/2012,4/12/2012,The Civil War Trust
500007509,David Eric Sayers,"Forbes, J. Randy",VA,4,2012,"San Francisco, CA",Amendment,3/22/2012,3/25/2012,Pacific Forum CSIS
500007510,Jean Hinz,"Kline, John",MN,2,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007510,Jean Hinz,"Kline, John",MN,2,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007511,J. Randy Forbes,"Forbes, J. Randy",VA,4,2012,"Boston, MA",Original,4/13/2012,4/14/2012,The Diplomat Magazine
500007512,Joe Barton,"Barton, Joe",TX,6,2012,"Midland, TX",Original,4/2/2012,4/3/2012,"Petroleum Strategies, Inc--Conference Host"
500007513,Phil Gingrey,"Gingrey, Phil",GA,11,2012,"Washington, DC",Original,4/1/2012,4/5/2012,"U.S. Association of Former Members of Congress, FMC, Congressional Study Group on 
Germany."
500007516,Dan Burton,"Burton, Dan",IN,5,2012,"Doha, Qatar",Original,4/2/2012,4/8/2012,Bahrain American Council
500007516,Dan Burton,"Burton, Dan",IN,5,2012,"Manama, Bahrain",Original,4/2/2012,4/8/2012,Bahrain American Council
500007517,Tim Scott,"Scott, Tim",SC,1,2012,"Sea Island, GA",Amendment,3/9/2012,3/11/2012,The American Enterprise Institute
500007517,Tim Scott,"Scott, Tim",SC,1,2012,"West Palm Beach, FL",Amendment,3/9/2012,3/11/2012,The American Enterprise Institute
500007518,Michael Calvo,"Gingrey, Phil",GA,11,2012,"Atlanta, GA",Original,4/2/2012,4/8/2012,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500007518,Michael Calvo,"Gingrey, Phil",GA,11,2012,"Chattanooga, TN",Original,4/2/2012,4/8/2012,The United States Association of Former Members of Congress (FMC)'s Congressional Study Group on Ger
500007519,Stamatios Dagadakis,"Larson, John",CT,1,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007519,Stamatios Dagadakis,"Larson, John",CT,1,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007520,Dennis J. Kucinich,"Kucinich, Dennis J.",OH,10,2012,"Seattle, WA",Original,4/12/2012,4/12/2012,Social Security Works Washington Coalition
500007521,Keith Pemrick,"Holden, Tim",PA,17,2012,"Miami, FL",Original,4/4/2012,4/7/2012,Everglades Foundation
500007522,Jan Schakowsky,"Schakowsky, Janice",IL,9,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/5/2012,The Aspen Institute Congressional Program
500007523,Sam Farr,"Farr, Sam",CA,20,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/5/2012,The Aspen Institute Congressional Program
500007524,David Mork,"Roskam, Peter",IL,6,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation
500007524,David Mork,"Roskam, Peter",IL,6,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation
500007525,Barbara Lee,"Lee, Barbara",CA,13,2012,"Entebbe, Uganda",Original,4/1/2012,4/7/2012,"Cooperative for Assistance and Relief Everywhere, Inc."
500007525,Barbara Lee,"Lee, Barbara",CA,13,2012,"Kampala, Uganda",Original,4/1/2012,4/7/2012,"Cooperative for Assistance and Relief Everywhere, Inc."
500007526,Elizabeth D. O'Hare,"Holt, Rush",NJ,12,2012,"Richmond, VA",Original,4/12/2012,4/12/2012,Civil War Trust
500007528,Bobby Rush,"Rush, Bobby",IL,1,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/6/2012,The Aspen Institute Congressional Program
500007529,Nicole Gustafson,"Cantor, Eric",VA,7,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,Information Technology and Innovation Foundation (ITIF)
500007529,Nicole Gustafson,"Cantor, Eric",VA,7,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,Information Technology and Innovation Foundation (ITIF)
500007530,Tom Price,"Price, Tom",GA,6,2012,"Birmingham, AL",Original,4/13/2012,4/13/2012,Medical Association of the State of Alabama
500007531,Henry Waxman,"Waxman, Henry A.",CA,33,2012,"Sao Paulo, Brazil",Original,3/29/2012,4/5/2012,The Aspen Institute Congressional Program
500007532,Benjamin Staub,"Conyers, John",MI,13,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007532,Benjamin Staub,"Conyers, John",MI,13,2012,"San Diego, CA",Original,4/2/2012,4/4/2012,The Information Technology and Innovation Foundation (ITIF)
500007533,Nick J. Rahall,"Rahall, Nick J.",WV,3,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/5/2012,The Aspen Institute Congressional Program
500007535,Kathryn Alpago,"Royce, Edward",CA,39,2012,"Richmond, VA",Original,4/12/2012,4/12/2012,Civil War Trust
500007536,Raul R. Labrador,"Labrador, Raul",ID,1,2012,"Washington, DC",Original,4/4/2012,4/5/2012,National Broadcasting Company
500007537,Zoe Lofgren,"Lofgren, Zoe",CA,19,2012,"Sao Paulo, Brazil",Original,3/30/2012,4/8/2012,The Aspen Institute Congressional Program
500007538,Michael Calvo,"Gingrey, Phil",GA,11,2012,"Ruckersville, VA",Original,4/11/2012,4/11/2012,Insurance Institute fo Highway Safety (IIHS)
500007539,Tim Ryan,"Ryan, Tim",OH,13,2012,"Vancouver, Canada",Original,4/14/2012,4/16/2012,"Collaborative for Academic, Social and Emotional Learning - CASEL"
500007540,Emanuel Cleaver,"Cleaver, Emanuel",MO,5,2012,"Washington, DC",Original,4/4/2012,4/5/2012,NBC News Meet the Press
500007544,Hilary Cain,"Johnson, Eddie",TX,30,2012,"Los Angeles, CA",Original,4/2/2012,4/4/2012,Information Technology and Innovation Foundation
